Product ID,Week,Orders,Inventory
1132,2025-01-13,0,271
1132,2025-01-20,0,437
1132,2025-01-27,0,271
1136,2025-01-06,0,331
1136,2025-01-13,0,74
1136,2025-01-20,0,74
1136,2025-01-27,0,74
1137,2025-01-06,0,500
1137,2025-01-13,0,108
1137,2025-01-20,0,108
1137,2025-01-27,0,108
1142,2025-01-06,0,195
1142,2025-01-13,0,189
1142,2025-01-20,0,189
1142,2025-01-27,0,189
1147,2025-01-06,512,100
1147,2025-01-13,0,100
1147,2025-01-20,0,100
1147,2025-01-27,0,100
1148,2025-01-06,253,181
1148,2025-01-13,0,181
1148,2025-01-20,0,360
1148,2025-01-27,0,286
1150,2025-01-06,108,210
1150,2025-01-13,0,210
1150,2025-01-20,0,337
1150,2025-01-27,0,210
1161,2025-01-06,58,319
1161,2025-01-13,0,319
1161,2025-01-20,0,365
1161,2025-01-27,0,319
1162,2025-01-06,0,390
1162,2025-01-13,31,152
1162,2025-01-20,0,121
1162,2025-01-27,0,121
1163,2025-01-06,80,148
1163,2025-01-13,229,296
1163,2025-01-20,0,148
1163,2025-01-27,0,148
1165,2025-01-06,201,236
1165,2025-01-13,0,236
1165,2025-01-20,0,236
1165,2025-01-27,0,236
1169,2025-01-06,396,74
1169,2025-01-13,431,38
1169,2025-01-20,431,38
1169,2025-01-27,0,38
1171,2025-01-06,135,230
1171,2025-01-13,0,230
1171,2025-01-20,0,471
1171,2025-01-27,0,230
1177,2025-01-06,95,169
1177,2025-01-13,223,42
1177,2025-01-20,223,42
1177,2025-01-27,0,42
1178,2025-01-06,93,153
1178,2025-01-13,0,153
1178,2025-01-20,0,161
1178,2025-01-27,0,153
1181,2025-01-06,0,382
1181,2025-01-13,0,86
1181,2025-01-20,0,86
1181,2025-01-27,0,86
1183,2025-01-06,0,366
1183,2025-01-13,0,154
1183,2025-01-20,0,154
1183,2025-01-27,0,154
1186,2025-01-06,313,147
1186,2025-01-13,149,229
1186,2025-01-20,231,147
1186,2025-01-27,0,147
1187,2025-01-06,0,139
1187,2025-01-13,0,103
1187,2025-01-20,0,581
1187,2025-01-27,0,103
1188,2025-01-06,66,330
1188,2025-01-13,0,330
1188,2025-01-20,0,330
1188,2025-01-27,0,330
1193,2025-01-06,0,390
1193,2025-01-13,0,68
1193,2025-01-20,0,68
1193,2025-01-27,0,68
1197,2025-01-06,0,525
1197,2025-01-13,30,316
1197,2025-01-20,209,137
1197,2025-01-27,0,137
1205,2025-01-06,126,125
1205,2025-01-13,0,125
1205,2025-01-20,0,187
1205,2025-01-27,0,125
1206,2025-01-06,0,382
1206,2025-01-13,0,192
1206,2025-01-20,0,496
1206,2025-01-27,0,192
1207,2025-01-06,0,499
1207,2025-01-13,247,281
1207,2025-01-20,0,34
1207,2025-01-27,0,34
1208,2025-01-06,0,96
1208,2025-01-13,0,35
1208,2025-01-20,0,35
1208,2025-01-27,0,35
1209,2025-01-06,145,242
1209,2025-01-13,0,242
1209,2025-01-20,0,242
1209,2025-01-27,0,242
1210,2025-01-06,437,306
1210,2025-01-13,142,306
1210,2025-01-20,0,453
1210,2025-01-27,0,306
1212,2025-01-06,0,407
1212,2025-01-13,0,92
1212,2025-01-20,0,92
1212,2025-01-27,0,92
1216,2025-01-06,0,450
1216,2025-01-13,231,273
1216,2025-01-20,0,42
1216,2025-01-27,0,42
1219,2025-01-06,0,293
1219,2025-01-13,0,95
1219,2025-01-20,0,95
1219,2025-01-27,0,95
1222,2025-01-06,0,258
1222,2025-01-13,0,138
1222,2025-01-20,0,138
1222,2025-01-27,0,138
1226,2025-01-06,24,345
1226,2025-01-13,0,345
1226,2025-01-20,0,668
1226,2025-01-27,0,345
1228,2025-01-06,0,765
1228,2025-01-13,0,257
1228,2025-01-20,0,257
1228,2025-01-27,0,257
1233,2025-01-06,0,293
1233,2025-01-13,0,281
1233,2025-01-20,0,281
1233,2025-01-27,0,281
1234,2025-01-06,0,396
1234,2025-01-13,0,230
1234,2025-01-20,0,230
1234,2025-01-27,0,230
1237,2025-01-06,0,579
1237,2025-01-13,0,286
1237,2025-01-20,0,286
1237,2025-01-27,0,286
1238,2025-01-06,293,289
1238,2025-01-13,0,289
1238,2025-01-20,0,289
1238,2025-01-27,0,289
1243,2025-01-06,0,485
1243,2025-01-13,0,119
1243,2025-01-20,0,119
1243,2025-01-27,0,119
1250,2025-01-06,570,188
1250,2025-01-13,0,188
1250,2025-01-20,0,188
1250,2025-01-27,0,310
1253,2025-01-06,0,544
1253,2025-01-13,123,305
1253,2025-01-20,240,188
1253,2025-01-27,0,188
1254,2025-01-06,274,56
1254,2025-01-13,0,56
1254,2025-01-20,0,210
1254,2025-01-27,0,56
1256,2025-01-06,169,56
1256,2025-01-13,256,144
1256,2025-01-20,0,56
1256,2025-01-27,0,56
1265,2025-01-06,0,782
1265,2025-01-13,0,45
1265,2025-01-20,0,45
1265,2025-01-27,0,45
1272,2025-01-06,0,146
1272,2025-01-13,0,35
1272,2025-01-20,0,272
1272,2025-01-27,0,35
1274,2025-01-06,151,142
1274,2025-01-13,0,142
1274,2025-01-20,0,142
1274,2025-01-27,0,142
1276,2025-01-06,0,462
1276,2025-01-13,0,202
1276,2025-01-20,0,620
1276,2025-01-27,0,202
1286,2025-01-06,559,260
1286,2025-01-13,0,260
1286,2025-01-20,0,260
1286,2025-01-27,0,260
1289,2025-01-06,0,354
1289,2025-01-13,0,21
1289,2025-01-20,0,21
1289,2025-01-27,0,21
1293,2025-01-06,0,793
1293,2025-01-13,174,512
1293,2025-01-20,0,338
1293,2025-01-27,0,338
1299,2025-01-06,0,357
1299,2025-01-13,0,167
1299,2025-01-20,0,167
1299,2025-01-27,0,167
1301,2025-01-06,34,262
1301,2025-01-13,244,52
1301,2025-01-20,244,52
1301,2025-01-27,0,52
1302,2025-01-06,0,704
1302,2025-01-13,0,29
1302,2025-01-20,0,29
1302,2025-01-27,0,29
1303,2025-01-06,0,299
1303,2025-01-13,0,28
1303,2025-01-20,0,208
1303,2025-01-27,0,28
1305,2025-01-06,1,169
1305,2025-01-13,0,169
1305,2025-01-20,0,169
1305,2025-01-27,0,169
1310,2025-01-06,0,344
1310,2025-01-13,183,143
1310,2025-01-20,201,125
1310,2025-01-27,0,125
1311,2025-01-06,380,298
1311,2025-01-13,0,298
1311,2025-01-20,0,298
1311,2025-01-27,0,298
1320,2025-01-06,0,291
1320,2025-01-13,184,363
1320,2025-01-20,0,180
1320,2025-01-27,0,180
1327,2025-01-06,0,355
1327,2025-01-13,0,156
1327,2025-01-20,0,156
1327,2025-01-27,0,156
1329,2025-01-06,0,453
1329,2025-01-13,0,885
1329,2025-01-20,0,549
1329,2025-01-27,0,213
1333,2025-01-06,572,312
1333,2025-01-13,0,312
1333,2025-01-20,0,312
1333,2025-01-27,0,312
1334,2025-01-06,132,205
1334,2025-01-13,0,205
1334,2025-01-20,0,205
1334,2025-01-27,0,205
1338,2025-01-06,193,412
1338,2025-01-13,355,249
1338,2025-01-20,355,249
1338,2025-01-27,0,249
1342,2025-01-06,150,258
1342,2025-01-13,0,258
1342,2025-01-20,0,258
1342,2025-01-27,0,258
1343,2025-01-06,211,42
1343,2025-01-13,0,42
1343,2025-01-20,0,42
1343,2025-01-27,0,42
1345,2025-01-06,0,563
1345,2025-01-13,0,31
1345,2025-01-20,0,31
1345,2025-01-27,0,31
1350,2025-01-06,0,467
1350,2025-01-13,241,200
1350,2025-01-20,267,174
1350,2025-01-27,0,174
1356,2025-01-06,0,502
1356,2025-01-13,0,95
1356,2025-01-20,0,95
1356,2025-01-27,0,95
1359,2025-01-06,0,468
1359,2025-01-13,0,25
1359,2025-01-20,0,25
1359,2025-01-27,0,25
1361,2025-01-06,0,440
1361,2025-01-13,82,221
1361,2025-01-20,219,84
1361,2025-01-27,0,84
1362,2025-01-06,264,298
1362,2025-01-13,0,298
1362,2025-01-20,0,298
1362,2025-01-27,0,298
1378,2025-01-06,0,230
1378,2025-01-13,0,40
1378,2025-01-20,0,40
1378,2025-01-27,0,40
1379,2025-01-06,0,489
1379,2025-01-13,0,236
1379,2025-01-20,0,236
1379,2025-01-27,0,236
1381,2025-01-06,0,353
1381,2025-01-13,0,614
1381,2025-01-20,0,397
1381,2025-01-27,0,180
1383,2025-01-06,358,268
1383,2025-01-13,0,268
1383,2025-01-20,0,268
1383,2025-01-27,0,268
1385,2025-01-06,459,187
1385,2025-01-13,0,187
1385,2025-01-20,0,187
1385,2025-01-27,0,187
1386,2025-01-06,0,664
1386,2025-01-13,0,203
1386,2025-01-20,0,203
1386,2025-01-27,0,203
1392,2025-01-06,238,179
1392,2025-01-13,0,179
1392,2025-01-20,0,425
1392,2025-01-27,0,179
1395,2025-01-06,257,76
1395,2025-01-13,342,161
1395,2025-01-20,0,76
1395,2025-01-27,0,76
1400,2025-01-06,0,614
1400,2025-01-13,0,75
1400,2025-01-20,0,295
1400,2025-01-27,0,75
1403,2025-01-06,0,327
1403,2025-01-13,0,134
1403,2025-01-20,0,134
1403,2025-01-27,0,134
1410,2025-01-06,0,227
1410,2025-01-13,350,537
1410,2025-01-20,0,188
1410,2025-01-27,0,188
1411,2025-01-06,0,820
1411,2025-01-13,0,198
1411,2025-01-20,0,198
1411,2025-01-27,0,198
1416,2025-01-06,0,268
1416,2025-01-13,0,247
1416,2025-01-20,0,247
1416,2025-01-27,0,247
1429,2025-01-06,0,134
1429,2025-01-13,425,440
1429,2025-01-20,0,15
1429,2025-01-27,0,15
1434,2025-01-06,0,295
1434,2025-01-13,0,69
1434,2025-01-20,0,514
1434,2025-01-27,0,69
1438,2025-01-06,0,458
1438,2025-01-13,0,215
1438,2025-01-20,0,313
1438,2025-01-27,0,215
1446,2025-01-06,0,562
1446,2025-01-13,0,162
1446,2025-01-20,0,162
1446,2025-01-27,0,162
1447,2025-01-06,204,170
1447,2025-01-13,0,170
1447,2025-01-20,0,170
1447,2025-01-27,0,170
1451,2025-01-06,0,521
1451,2025-01-13,0,39
1451,2025-01-20,0,39
1451,2025-01-27,0,39
1455,2025-01-06,0,204
1455,2025-01-13,225,294
1455,2025-01-20,0,69
1455,2025-01-27,0,69
1459,2025-01-06,387,305
1459,2025-01-13,0,305
1459,2025-01-20,0,305
1459,2025-01-27,0,305
1462,2025-01-06,0,548
1462,2025-01-13,0,24
1462,2025-01-20,0,339
1462,2025-01-27,0,24
1469,2025-01-06,269,136
1469,2025-01-13,0,136
1469,2025-01-20,0,136
1469,2025-01-27,0,136
1474,2025-01-06,261,346
1474,2025-01-13,37,346
1474,2025-01-20,0,458
1474,2025-01-27,0,346
1477,2025-01-06,0,371
1477,2025-01-13,0,75
1477,2025-01-20,0,226
1477,2025-01-27,0,75
1479,2025-01-06,108,158
1479,2025-01-13,0,158
1479,2025-01-20,0,158
1479,2025-01-27,0,158
1481,2025-01-06,0,499
1481,2025-01-13,357,479
1481,2025-01-20,0,122
1481,2025-01-27,0,122
1483,2025-01-06,0,594
1483,2025-01-13,0,13
1483,2025-01-20,0,377
1483,2025-01-27,0,13
1484,2025-01-06,0,147
1484,2025-01-13,0,65
1484,2025-01-20,0,65
1484,2025-01-27,0,65
1486,2025-01-06,0,553
1486,2025-01-13,0,249
1486,2025-01-20,0,249
1486,2025-01-27,0,249
1488,2025-01-06,0,140
1488,2025-01-13,0,111
1488,2025-01-20,0,111
1488,2025-01-27,0,111
1490,2025-01-06,0,518
1490,2025-01-13,0,356
1490,2025-01-20,0,356
1490,2025-01-27,0,356
1493,2025-01-06,0,337
1493,2025-01-13,0,122
1493,2025-01-20,0,122
1493,2025-01-27,0,122
1497,2025-01-06,0,692
1497,2025-01-13,0,170
1497,2025-01-20,0,170
1497,2025-01-27,0,170
1509,2025-01-06,174,183
1509,2025-01-13,0,183
1509,2025-01-20,0,183
1509,2025-01-27,0,204
1517,2025-01-06,412,333
1517,2025-01-13,0,333
1517,2025-01-20,0,333
1517,2025-01-27,0,333
1523,2025-01-06,0,433
1523,2025-01-13,0,297
1523,2025-01-20,0,297
1523,2025-01-27,0,297
1524,2025-01-06,97,119
1524,2025-01-13,0,119
1524,2025-01-20,0,119
1524,2025-01-27,0,119
1530,2025-01-06,0,297
1530,2025-01-13,0,253
1530,2025-01-20,0,253
1530,2025-01-27,0,253
1531,2025-01-06,223,27
1531,2025-01-13,255,59
1531,2025-01-20,0,27
1531,2025-01-27,0,27
1535,2025-01-06,95,147
1535,2025-01-13,0,147
1535,2025-01-20,0,147
1535,2025-01-27,0,147
1539,2025-01-06,366,254
1539,2025-01-13,452,168
1539,2025-01-20,452,168
1539,2025-01-27,0,168
1543,2025-01-06,0,609
1543,2025-01-13,0,115
1543,2025-01-20,0,115
1543,2025-01-27,0,115
1544,2025-01-06,0,700
1544,2025-01-13,0,333
1544,2025-01-20,0,593
1544,2025-01-27,0,333
1547,2025-01-06,0,256
1547,2025-01-13,0,159
1547,2025-01-20,0,247
1547,2025-01-27,0,159
1549,2025-01-06,0,298
1549,2025-01-13,0,258
1549,2025-01-20,0,172
1549,2025-01-27,0,86
1550,2025-01-06,0,747
1550,2025-01-13,219,415
1550,2025-01-20,0,196
1550,2025-01-27,0,196
1551,2025-01-06,0,410
1551,2025-01-13,0,194
1551,2025-01-20,0,194
1551,2025-01-27,0,194
1555,2025-01-06,0,885
1555,2025-01-13,57,280
1555,2025-01-20,0,223
1555,2025-01-27,0,223
1556,2025-01-06,0,283
1556,2025-01-13,0,171
1556,2025-01-20,0,171
1556,2025-01-27,0,171
1558,2025-01-06,301,122
1558,2025-01-13,0,122
1558,2025-01-20,0,122
1558,2025-01-27,0,122
1571,2025-01-06,0,356
1571,2025-01-13,424,507
1571,2025-01-20,0,83
1571,2025-01-27,0,83
1574,2025-01-06,0,75
1574,2025-01-13,0,22
1574,2025-01-20,0,22
1574,2025-01-27,0,22
1576,2025-01-06,380,104
1576,2025-01-13,416,68
1576,2025-01-20,416,68
1576,2025-01-27,0,68
1577,2025-01-06,13,198
1577,2025-01-13,0,700
1577,2025-01-20,0,455
1577,2025-01-27,0,198
1578,2025-01-06,603,289
1578,2025-01-13,0,289
1578,2025-01-20,0,289
1578,2025-01-27,0,289
1580,2025-01-06,84,44
1580,2025-01-13,294,254
1580,2025-01-20,0,44
1580,2025-01-27,0,44
1588,2025-01-06,195,157
1588,2025-01-13,0,157
1588,2025-01-20,0,461
1588,2025-01-27,0,157
1589,2025-01-06,0,510
1589,2025-01-13,0,80
1589,2025-01-20,0,468
1589,2025-01-27,0,80
1597,2025-01-06,0,603
1597,2025-01-13,0,56
1597,2025-01-20,0,247
1597,2025-01-27,0,56
1600,2025-01-06,0,336
1600,2025-01-13,0,171
1600,2025-01-20,0,171
1600,2025-01-27,0,171
1603,2025-01-06,0,103
1603,2025-01-13,346,444
1603,2025-01-20,0,98
1603,2025-01-27,0,98
1604,2025-01-06,0,158
1604,2025-01-13,0,149
1604,2025-01-20,0,149
1604,2025-01-27,0,149
1608,2025-01-06,0,662
1608,2025-01-13,0,153
1608,2025-01-20,0,153
1608,2025-01-27,0,153
1610,2025-01-06,0,620
1610,2025-01-13,0,285
1610,2025-01-20,0,285
1610,2025-01-27,0,285
1614,2025-01-06,305,148
1614,2025-01-13,0,148
1614,2025-01-20,0,148
1614,2025-01-27,0,269
1617,2025-01-06,0,375
1617,2025-01-13,0,265
1617,2025-01-20,0,472
1617,2025-01-27,0,265
1623,2025-01-06,0,278
1623,2025-01-13,0,217
1623,2025-01-20,0,217
1623,2025-01-27,0,217
1633,2025-01-06,0,200
1633,2025-01-13,129,260
1633,2025-01-20,0,132
1633,2025-01-27,0,132
1634,2025-01-06,29,179
1634,2025-01-13,0,179
1634,2025-01-20,0,179
1634,2025-01-27,0,179
1643,2025-01-06,0,477
1643,2025-01-13,0,177
1643,2025-01-20,0,177
1643,2025-01-27,0,177
1647,2025-01-06,532,203
1647,2025-01-13,0,203
1647,2025-01-20,0,203
1647,2025-01-27,0,203
1648,2025-01-06,73,54
1648,2025-01-13,0,54
1648,2025-01-20,0,54
1648,2025-01-27,0,91
1651,2025-01-06,0,734
1651,2025-01-13,0,112
1651,2025-01-20,0,112
1651,2025-01-27,0,112
1652,2025-01-06,0,413
1652,2025-01-13,411,670
1652,2025-01-20,0,259
1652,2025-01-27,0,259
1654,2025-01-06,0,289
1654,2025-01-13,0,30
1654,2025-01-20,0,30
1654,2025-01-27,0,30
1658,2025-01-06,0,568
1658,2025-01-13,0,34
1658,2025-01-20,0,239
1658,2025-01-27,0,34
1665,2025-01-06,288,248
1665,2025-01-13,0,819
1665,2025-01-20,0,677
1665,2025-01-27,0,248
1668,2025-01-06,296,164
1668,2025-01-13,359,227
1668,2025-01-20,0,164
1668,2025-01-27,0,164
1669,2025-01-06,46,225
1669,2025-01-13,228,42
1669,2025-01-20,228,42
1669,2025-01-27,0,42
1677,2025-01-06,0,650
1677,2025-01-13,0,648
1677,2025-01-20,0,389
1677,2025-01-27,0,130
1678,2025-01-06,0,352
1678,2025-01-13,0,203
1678,2025-01-20,0,532
1678,2025-01-27,0,203
1683,2025-01-06,0,280
1683,2025-01-13,0,50
1683,2025-01-20,0,50
1683,2025-01-27,0,50
1684,2025-01-06,0,181
1684,2025-01-13,275,440
1684,2025-01-20,0,165
1684,2025-01-27,0,165
1687,2025-01-06,0,613
1687,2025-01-13,0,63
1687,2025-01-20,0,63
1687,2025-01-27,0,63
1690,2025-01-06,0,470
1690,2025-01-13,0,278
1690,2025-01-20,0,278
1690,2025-01-27,0,278
1695,2025-01-06,0,261
1695,2025-01-13,209,360
1695,2025-01-20,0,152
1695,2025-01-27,0,152
1696,2025-01-06,0,142
1696,2025-01-13,0,103
1696,2025-01-20,0,103
1696,2025-01-27,0,103
1701,2025-01-06,0,348
1701,2025-01-13,0,186
1701,2025-01-20,0,388
1701,2025-01-27,0,186
1702,2025-01-06,0,863
1702,2025-01-13,0,137
1702,2025-01-20,0,137
1702,2025-01-27,0,137
1705,2025-01-06,0,276
1705,2025-01-13,397,550
1705,2025-01-20,0,153
1705,2025-01-27,0,153
1709,2025-01-06,0,760
1709,2025-01-13,0,324
1709,2025-01-20,0,471
1709,2025-01-27,0,324
1710,2025-01-06,0,418
1710,2025-01-13,0,81
1710,2025-01-20,0,326
1710,2025-01-27,0,81
1713,2025-01-06,12,21
1713,2025-01-13,0,21
1713,2025-01-20,0,21
1713,2025-01-27,0,21
1714,2025-01-06,45,275
1714,2025-01-13,0,275
1714,2025-01-20,0,549
1714,2025-01-27,0,275
1717,2025-01-06,339,201
1717,2025-01-13,367,229
1717,2025-01-20,0,201
1717,2025-01-27,0,201
1723,2025-01-06,0,482
1723,2025-01-13,313,525
1723,2025-01-20,0,212
1723,2025-01-27,0,212
1726,2025-01-06,118,638
1726,2025-01-13,472,283
1726,2025-01-20,472,283
1726,2025-01-27,0,283
1729,2025-01-06,0,541
1729,2025-01-13,0,901
1729,2025-01-20,0,544
1729,2025-01-27,0,187
1730,2025-01-06,274,56
1730,2025-01-13,0,56
1730,2025-01-20,0,56
1730,2025-01-27,0,69
1742,2025-01-06,361,106
1742,2025-01-13,0,106
1742,2025-01-20,0,106
1742,2025-01-27,0,106
1745,2025-01-06,0,687
1745,2025-01-13,0,261
1745,2025-01-20,0,261
1745,2025-01-27,0,261
1750,2025-01-06,0,461
1750,2025-01-13,0,183
1750,2025-01-20,0,183
1750,2025-01-27,0,183
1751,2025-01-06,124,204
1751,2025-01-13,0,204
1751,2025-01-20,0,370
1751,2025-01-27,0,204
1756,2025-01-06,0,140
1756,2025-01-13,0,132
1756,2025-01-20,0,132
1756,2025-01-27,0,132
1762,2025-01-06,69,246
1762,2025-01-13,0,1079
1762,2025-01-20,0,697
1762,2025-01-27,0,246
1764,2025-01-06,525,168
1764,2025-01-13,0,168
1764,2025-01-20,0,168
1764,2025-01-27,0,234
1770,2025-01-06,0,560
1770,2025-01-13,0,322
1770,2025-01-20,0,522
1770,2025-01-27,0,322
1771,2025-01-06,0,461
1771,2025-01-13,0,68
1771,2025-01-20,0,68
1771,2025-01-27,0,68
1773,2025-01-06,235,247
1773,2025-01-13,465,17
1773,2025-01-20,465,17
1773,2025-01-27,0,17
1774,2025-01-06,0,391
1774,2025-01-13,0,141
1774,2025-01-20,0,141
1774,2025-01-27,0,141
1775,2025-01-06,0,626
1775,2025-01-13,0,272
1775,2025-01-20,0,272
1775,2025-01-27,0,272
1777,2025-01-06,0,882
1777,2025-01-13,17,169
1777,2025-01-20,0,152
1777,2025-01-27,0,152
1780,2025-01-06,125,180
1780,2025-01-13,0,180
1780,2025-01-20,0,180
1780,2025-01-27,0,180
1783,2025-01-06,137,146
1783,2025-01-13,0,146
1783,2025-01-20,0,146
1783,2025-01-27,0,146
1784,2025-01-06,0,152
1784,2025-01-13,0,129
1784,2025-01-20,0,129
1784,2025-01-27,0,129
1785,2025-01-06,0,558
1785,2025-01-13,0,133
1785,2025-01-20,0,133
1785,2025-01-27,0,133
1789,2025-01-06,0,671
1789,2025-01-13,0,223
1789,2025-01-20,0,223
1789,2025-01-27,0,223
1792,2025-01-06,0,610
1792,2025-01-13,216,472
1792,2025-01-20,0,256
1792,2025-01-27,0,256
1795,2025-01-06,0,497
1795,2025-01-13,0,288
1795,2025-01-20,0,608
1795,2025-01-27,0,288
1797,2025-01-06,0,532
1797,2025-01-13,0,326
1797,2025-01-20,0,326
1797,2025-01-27,0,326
1800,2025-01-06,393,284
1800,2025-01-13,0,284
1800,2025-01-20,0,284
1800,2025-01-27,0,284
1802,2025-01-06,0,236
1802,2025-01-13,342,480
1802,2025-01-20,0,138
1802,2025-01-27,0,138
1805,2025-01-06,216,138
1805,2025-01-13,0,138
1805,2025-01-20,0,138
1805,2025-01-27,0,138
1807,2025-01-06,331,194
1807,2025-01-13,0,194
1807,2025-01-20,0,194
1807,2025-01-27,0,280
1811,2025-01-06,0,634
1811,2025-01-13,0,206
1811,2025-01-20,0,414
1811,2025-01-27,0,206
1815,2025-01-06,0,377
1815,2025-01-13,0,125
1815,2025-01-20,0,125
1815,2025-01-27,0,125
1817,2025-01-06,0,888
1817,2025-01-13,0,820
1817,2025-01-20,0,752
1817,2025-01-27,0,684
1819,2025-01-06,203,39
1819,2025-01-13,0,39
1819,2025-01-20,0,39
1819,2025-01-27,0,39
1820,2025-01-06,0,514
1820,2025-01-13,0,20
1820,2025-01-20,0,72
1820,2025-01-27,0,20
1824,2025-01-06,196,303
1824,2025-01-13,0,303
1824,2025-01-20,0,303
1824,2025-01-27,0,303
1827,2025-01-06,209,190
1827,2025-01-13,0,190
1827,2025-01-20,0,190
1827,2025-01-27,0,190
1828,2025-01-06,0,566
1828,2025-01-13,0,272
1828,2025-01-20,0,343
1828,2025-01-27,0,272
1829,2025-01-06,0,517
1829,2025-01-13,0,98
1829,2025-01-20,0,98
1829,2025-01-27,0,98
1832,2025-01-06,0,161
1832,2025-01-13,0,117
1832,2025-01-20,0,117
1832,2025-01-27,0,117
1834,2025-01-06,114,87
1834,2025-01-13,0,87
1834,2025-01-20,0,349
1834,2025-01-27,0,87
1838,2025-01-06,0,613
1838,2025-01-13,0,76
1838,2025-01-20,0,76
1838,2025-01-27,0,76
1839,2025-01-06,191,145
1839,2025-01-13,239,193
1839,2025-01-20,0,145
1839,2025-01-27,0,145
1843,2025-01-06,0,631
1843,2025-01-13,0,21
1843,2025-01-20,0,21
1843,2025-01-27,0,21
1845,2025-01-06,316,276
1845,2025-01-13,0,276
1845,2025-01-20,0,276
1845,2025-01-27,0,276
1847,2025-01-06,0,110
1847,2025-01-13,0,41
1847,2025-01-20,0,41
1847,2025-01-27,0,41
1852,2025-01-06,0,430
1852,2025-01-13,0,185
1852,2025-01-20,0,524
1852,2025-01-27,0,185
1856,2025-01-06,0,176
1856,2025-01-13,0,45
1856,2025-01-20,0,45
1856,2025-01-27,0,45
1859,2025-01-06,0,500
1859,2025-01-13,0,59
1859,2025-01-20,0,389
1859,2025-01-27,0,59
1861,2025-01-06,0,819
1861,2025-01-13,0,47
1861,2025-01-20,0,47
1861,2025-01-27,0,47
1862,2025-01-06,0,254
1862,2025-01-13,0,81
1862,2025-01-20,0,290
1862,2025-01-27,0,81
1867,2025-01-06,0,815
