Product ID,Week,Orders,Inventory
1059,2025-01-13,0.0,241.65
1059,2025-01-20,0.0,241.65
1059,2025-01-27,0.0,241.65
1063,2025-01-06,497.90000000000003,278.40000000000003
1063,2025-01-13,0.0,278.40000000000003
1063,2025-01-20,0.0,278.40000000000003
1063,2025-01-27,0.0,278.40000000000003
1067,2025-01-06,3.75,61.25
1067,2025-01-13,0.0,61.25
1067,2025-01-20,0.0,373.0
1067,2025-01-27,0.0,61.25
1072,2025-01-06,72.75,85.75
1072,2025-01-13,0.0,85.75
1072,2025-01-20,0.0,311.0
1072,2025-01-27,0.0,85.75
1073,2025-01-06,0.0,522.0
1073,2025-01-13,0.0,148.0
1073,2025-01-20,0.0,148.0
1073,2025-01-27,0.0,148.0
1075,2025-01-06,230.3,199.8
1075,2025-01-13,320.49999999999994,289.99999999999994
1075,2025-01-20,0.0,199.8
1075,2025-01-27,0.0,199.8
1083,2025-01-06,0.0,797.0
1083,2025-01-13,0.0,659.0
1083,2025-01-20,0.0,521.0
1083,2025-01-27,0.0,383.0
1084,2025-01-06,0.0,663.5
1084,2025-01-13,0.0,317.85
1084,2025-01-20,0.0,317.85
1084,2025-01-27,0.0,317.85
1085,2025-01-06,5.5,322.5
1085,2025-01-13,263.0,65.0
1085,2025-01-20,263.0,65.0
1085,2025-01-27,0.0,65.0
1089,2025-01-06,184.95,124.95
1089,2025-01-13,0.0,124.95
1089,2025-01-20,0.0,124.95
1089,2025-01-27,0.0,124.95
1090,2025-01-06,0.0,440.0
1090,2025-01-13,0.0,167.89999999999998
1090,2025-01-20,0.0,167.89999999999998
1090,2025-01-27,0.0,167.89999999999998
1098,2025-01-06,0.0,415.0
1098,2025-01-13,0.0,209.54999999999998
1098,2025-01-20,0.0,477.54999999999995
1098,2025-01-27,0.0,209.54999999999998
1099,2025-01-06,240.5,131.25
1099,2025-01-13,0.0,131.25
1099,2025-01-20,0.0,131.25
1099,2025-01-27,0.0,131.25
1100,2025-01-06,0.0,232.0
1100,2025-01-13,0.0,60.9
1100,2025-01-20,0.0,60.9
1100,2025-01-27,0.0,60.9
1127,2025-01-06,73.80000000000001,278.8
1127,2025-01-13,277.99999999999994,482.99999999999994
1127,2025-01-20,0.0,278.8
1127,2025-01-27,0.0,278.8
1129,2025-01-06,0.0,413.5
1129,2025-01-13,0.0,163.85
1129,2025-01-20,0.0,449.35
1129,2025-01-27,0.0,163.85
1132,2025-01-06,0.0,508.5
1132,2025-01-13,0.0,270.1
1132,2025-01-20,0.0,436.6
1132,2025-01-27,0.0,270.1
1136,2025-01-06,0.0,331.0
1136,2025-01-13,0.0,73.5
1136,2025-01-20,0.0,73.5
1136,2025-01-27,0.0,73.5
1137,2025-01-06,0.0,500.0
1137,2025-01-13,0.0,107.9
1137,2025-01-20,0.0,107.9
1137,2025-01-27,0.0,107.9
1142,2025-01-06,0.0,195.0
1142,2025-01-13,0.0,189.0
1142,2025-01-20,0.0,189.0
1142,2025-01-27,0.0,189.0
1147,2025-01-06,512.0,100.0
1147,2025-01-13,0.0,100.0
1147,2025-01-20,0.0,100.0
1147,2025-01-27,0.0,100.0
1148,2025-01-06,253.0,181.0
1148,2025-01-13,0.0,181.0
1148,2025-01-20,0.0,360.0
1148,2025-01-27,0.0,286.0
1150,2025-01-06,107.60000000000002,209.10000000000002
1150,2025-01-13,0.0,209.10000000000002
1150,2025-01-20,0.0,337.0
1150,2025-01-27,0.0,209.10000000000002
1161,2025-01-06,57.19999999999999,318.2
1161,2025-01-13,0.0,318.2
1161,2025-01-20,0.0,365.0
1161,2025-01-27,0.0,318.2
1162,2025-01-06,0.0,390.0
1162,2025-01-13,31.0,151.9
1162,2025-01-20,0.0,120.9
1162,2025-01-27,0.0,120.9
1163,2025-01-06,79.69999999999999,147.2
1163,2025-01-13,228.5,296.0
1163,2025-01-20,0.0,147.2
1163,2025-01-27,0.0,147.2
1165,2025-01-06,200.3,235.3
1165,2025-01-13,0.0,235.3
1165,2025-01-20,0.0,235.3
1165,2025-01-27,0.0,235.3
1169,2025-01-06,395.2,73.19999999999999
1169,2025-01-13,431.0,37.400000000000006
1169,2025-01-20,431.0,37.400000000000006
1169,2025-01-27,0.0,37.400000000000006
1171,2025-01-06,134.2,229.2
1171,2025-01-13,0.0,229.2
1171,2025-01-20,0.0,470.00000000000006
1171,2025-01-27,0.0,229.2
1177,2025-01-06,94.92500000000001,168.925
1177,2025-01-13,222.00000000000003,41.85
1177,2025-01-20,222.00000000000003,41.85
1177,2025-01-27,0.0,41.85
1178,2025-01-06,93.0,153.0
1178,2025-01-13,0.0,153.0
1178,2025-01-20,0.0,161.0
1178,2025-01-27,0.0,153.0
1181,2025-01-06,0.0,382.0
1181,2025-01-13,0.0,85.05000000000001
1181,2025-01-20,0.0,85.05000000000001
1181,2025-01-27,0.0,85.05000000000001
1183,2025-01-06,0.0,366.0
1183,2025-01-13,0.0,153.9
1183,2025-01-20,0.0,153.9
1183,2025-01-27,0.0,153.9
1186,2025-01-06,313.0,147.0
1186,2025-01-13,149.0,229.0
1186,2025-01-20,231.0,147.0
1186,2025-01-27,0.0,147.0
1187,2025-01-06,0.0,139.0
1187,2025-01-13,0.0,103.0
1187,2025-01-20,0.0,581.0
1187,2025-01-27,0.0,103.0
1188,2025-01-06,65.80000000000001,329.8
1188,2025-01-13,0.0,329.8
1188,2025-01-20,0.0,329.8
1188,2025-01-27,0.0,329.8
1193,2025-01-06,0.0,390.0
1193,2025-01-13,0.0,67.64999999999999
1193,2025-01-20,0.0,67.64999999999999
1193,2025-01-27,0.0,67.64999999999999
1197,2025-01-06,0.0,525.0
1197,2025-01-13,29.5,316.0
1197,2025-01-20,209.0,136.5
1197,2025-01-27,0.0,136.5
1205,2025-01-06,125.2,124.2
1205,2025-01-13,0.0,124.2
1205,2025-01-20,0.0,187.0
1205,2025-01-27,0.0,124.2
1206,2025-01-06,0.0,381.5
1206,2025-01-13,0.0,191.1
1206,2025-01-20,0.0,495.6
1206,2025-01-27,0.0,191.1
1207,2025-01-06,0.0,499.0
1207,2025-01-13,247.0,281.0
1207,2025-01-20,0.0,34.0
1207,2025-01-27,0.0,34.0
1208,2025-01-06,0.0,96.0
1208,2025-01-13,0.0,34.5
1208,2025-01-20,0.0,34.5
1208,2025-01-27,0.0,34.5
1209,2025-01-06,144.40000000000003,241.40000000000003
1209,2025-01-13,0.0,241.40000000000003
1209,2025-01-20,0.0,241.40000000000003
1209,2025-01-27,0.0,241.40000000000003
1210,2025-01-06,436.25,305.25
1210,2025-01-13,141.75,305.25
1210,2025-01-20,0.0,452.5
1210,2025-01-27,0.0,305.25
1212,2025-01-06,0.0,407.0
1212,2025-01-13,0.0,91.35000000000001
1212,2025-01-20,0.0,91.35000000000001
1212,2025-01-27,0.0,91.35000000000001
1216,2025-01-06,0.0,450.0
1216,2025-01-13,231.0,273.0
1216,2025-01-20,0.0,42.0
1216,2025-01-27,0.0,42.0
1219,2025-01-06,0.0,293.0
1219,2025-01-13,0.0,94.5
1219,2025-01-20,0.0,94.5
1219,2025-01-27,0.0,94.5
1222,2025-01-06,0.0,258.0
1222,2025-01-13,0.0,137.2
1222,2025-01-20,0.0,137.2
1222,2025-01-27,0.0,137.2
1226,2025-01-06,23.75,344.75
1226,2025-01-13,0.0,344.75
1226,2025-01-20,0.0,668.0
1226,2025-01-27,0.0,344.75
1228,2025-01-06,0.0,765.0
1228,2025-01-13,0.0,256.5
1228,2025-01-20,0.0,256.5
1228,2025-01-27,0.0,256.5
1233,2025-01-06,0.0,293.0
1233,2025-01-13,0.0,280.8
1233,2025-01-20,0.0,280.8
1233,2025-01-27,0.0,280.8
1234,2025-01-06,0.0,395.5
1234,2025-01-13,0.0,229.5
1234,2025-01-20,0.0,229.5
1234,2025-01-27,0.0,229.5
1237,2025-01-06,0.0,579.0
1237,2025-01-13,0.0,285.2
1237,2025-01-20,0.0,285.2
1237,2025-01-27,0.0,285.2
1238,2025-01-06,292.1,288.6
1238,2025-01-13,0.0,288.6
1238,2025-01-20,0.0,288.6
1238,2025-01-27,0.0,288.6
1243,2025-01-06,0.0,484.5
1243,2025-01-13,0.0,118.80000000000001
1243,2025-01-20,0.0,118.80000000000001
1243,2025-01-27,0.0,118.80000000000001
1250,2025-01-06,570.0,187.00000000000003
1250,2025-01-13,0.0,187.00000000000003
1250,2025-01-20,0.0,187.00000000000003
1250,2025-01-27,0.0,310.0
1253,2025-01-06,0.0,543.6
1253,2025-01-13,122.75,304.20000000000005
1253,2025-01-20,239.40000000000003,187.55
1253,2025-01-27,0.0,187.55
1254,2025-01-06,273.1,55.099999999999994
1254,2025-01-13,0.0,55.099999999999994
1254,2025-01-20,0.0,210.0
1254,2025-01-27,0.0,55.099999999999994
1256,2025-01-06,168.1,55.1
1256,2025-01-13,256.0,143.00000000000003
1256,2025-01-20,0.0,55.1
1256,2025-01-27,0.0,55.1
1265,2025-01-06,0.0,782.0
1265,2025-01-13,0.0,44.1
1265,2025-01-20,0.0,44.1
1265,2025-01-27,0.0,44.1
1272,2025-01-06,0.0,146.0
1272,2025-01-13,0.0,34.1
1272,2025-01-20,0.0,271.1
1272,2025-01-27,0.0,34.1
1274,2025-01-06,150.95,141.45
1274,2025-01-13,0.0,141.45
1274,2025-01-20,0.0,141.45
1274,2025-01-27,0.0,141.45
1276,2025-01-06,0.0,462.0
1276,2025-01-13,0.0,201.60000000000002
1276,2025-01-20,0.0,619.6
1276,2025-01-27,0.0,201.60000000000002
1286,2025-01-06,558.35,259.35
1286,2025-01-13,0.0,259.35
1286,2025-01-20,0.0,259.35
1286,2025-01-27,0.0,259.35
1289,2025-01-06,0.0,353.6666666666667
1289,2025-01-13,0.0,20.8
1289,2025-01-20,0.0,20.8
1289,2025-01-27,0.0,20.8
1293,2025-01-06,0.0,793.0
1293,2025-01-13,174.0,511.35
1293,2025-01-20,0.0,337.35
1293,2025-01-27,0.0,337.35
1299,2025-01-06,0.0,357.0
1299,2025-01-13,0.0,166.75
1299,2025-01-20,0.0,166.75
1299,2025-01-27,0.0,166.75
1301,2025-01-06,33.57499999999999,261.075
1301,2025-01-13,243.49999999999997,51.15
1301,2025-01-20,243.49999999999997,51.15
1301,2025-01-27,0.0,51.15
1302,2025-01-06,0.0,704.0
1302,2025-01-13,0.0,28.35
1302,2025-01-20,0.0,28.35
1302,2025-01-27,0.0,28.35
1303,2025-01-06,0.0,299.0
1303,2025-01-13,0.0,27.200000000000003
1303,2025-01-20,0.0,207.2
1303,2025-01-27,0.0,27.200000000000003
1305,2025-01-06,1.0,169.0
1305,2025-01-13,0.0,169.0
1305,2025-01-20,0.0,169.0
1305,2025-01-27,0.0,169.0
1310,2025-01-06,0.0,344.0
1310,2025-01-13,182.2,143.0
1310,2025-01-20,201.0,124.2
1310,2025-01-27,0.0,124.2
1311,2025-01-06,379.1666666666667,297.5
1311,2025-01-13,0.0,297.5
1311,2025-01-20,0.0,297.5
1311,2025-01-27,0.0,297.5
1320,2025-01-06,0.0,290.66666666666663
1320,2025-01-13,183.33333333333337,362.73333333333335
1320,2025-01-20,0.0,179.39999999999998
1320,2025-01-27,0.0,179.39999999999998
1327,2025-01-06,0.0,355.0
1327,2025-01-13,0.0,155.25
1327,2025-01-20,0.0,155.25
1327,2025-01-27,0.0,155.25
1329,2025-01-06,0.0,453.0
1329,2025-01-13,0.0,884.8
1329,2025-01-20,0.0,548.8
1329,2025-01-27,0.0,212.79999999999998
1333,2025-01-06,571.1,311.1
1333,2025-01-13,0.0,311.1
1333,2025-01-20,0.0,311.1
1333,2025-01-27,0.0,311.1
1334,2025-01-06,131.39999999999998,204.39999999999998
1334,2025-01-13,0.0,204.39999999999998
1334,2025-01-20,0.0,204.39999999999998
1334,2025-01-27,0.0,204.39999999999998
1338,2025-01-06,192.25,411.25
1338,2025-01-13,355.0,248.5
1338,2025-01-20,355.0,248.5
1338,2025-01-27,0.0,248.5
1342,2025-01-06,149.25,257.25
1342,2025-01-13,0.0,257.25
1342,2025-01-20,0.0,257.25
1342,2025-01-27,0.0,257.25
1343,2025-01-06,210.4,41.4
1343,2025-01-13,0.0,41.4
1343,2025-01-20,0.0,41.4
1343,2025-01-27,0.0,41.4
1345,2025-01-06,0.0,563.0
1345,2025-01-13,0.0,31.0
1345,2025-01-20,0.0,31.0
1345,2025-01-27,0.0,31.0
1350,2025-01-06,0.0,467.0
1350,2025-01-13,240.25,200.0
1350,2025-01-20,267.0,173.25
1350,2025-01-27,0.0,173.25
1356,2025-01-06,0.0,502.0
1356,2025-01-13,0.0,94.05
1356,2025-01-20,0.0,94.05
1356,2025-01-27,0.0,94.05
1359,2025-01-06,0.0,468.0
1359,2025-01-13,0.0,25.0
1359,2025-01-20,0.0,25.0
1359,2025-01-27,0.0,25.0
1361,2025-01-06,0.0,440.0
1361,2025-01-13,81.19999999999999,221.0
1361,2025-01-20,219.0,83.2
1361,2025-01-27,0.0,83.2
1362,2025-01-06,263.5,297.5
1362,2025-01-13,0.0,297.5
1362,2025-01-20,0.0,297.5
1362,2025-01-27,0.0,297.5
1378,2025-01-06,0.0,230.0
1378,2025-01-13,0.0,40.0
1378,2025-01-20,0.0,40.0
1378,2025-01-27,0.0,40.0
1379,2025-01-06,0.0,489.0
1379,2025-01-13,0.0,235.2
1379,2025-01-20,0.0,235.2
1379,2025-01-27,0.0,235.2
1381,2025-01-06,0.0,353.0
1381,2025-01-13,0.0,613.8
1381,2025-01-20,0.0,396.8
1381,2025-01-27,0.0,179.8
1383,2025-01-06,357.75,267.75
1383,2025-01-13,0.0,267.75
1383,2025-01-20,0.0,267.75
1383,2025-01-27,0.0,267.75
1385,2025-01-06,458.25,186.25
1385,2025-01-13,0.0,186.25
1385,2025-01-20,0.0,186.25
1385,2025-01-27,0.0,186.25
1386,2025-01-06,0.0,664.0
1386,2025-01-13,0.0,202.39999999999998
1386,2025-01-20,0.0,202.39999999999998
1386,2025-01-27,0.0,202.39999999999998
1392,2025-01-06,237.5,178.5
1392,2025-01-13,0.0,178.5
1392,2025-01-20,0.0,425.0
1392,2025-01-27,0.0,178.5
1395,2025-01-06,256.85,75.85000000000001
1395,2025-01-13,342.0,161.0
1395,2025-01-20,0.0,75.85000000000001
1395,2025-01-27,0.0,75.85000000000001
1400,2025-01-06,0.0,614.0
1400,2025-01-13,0.0,74.4
1400,2025-01-20,0.0,294.4
1400,2025-01-27,0.0,74.4
1403,2025-01-06,0.0,326.5
1403,2025-01-13,0.0,133.35
1403,2025-01-20,0.0,133.35
1403,2025-01-27,0.0,133.35
1410,2025-01-06,0.0,226.5
1410,2025-01-13,349.5,536.7
1410,2025-01-20,0.0,187.20000000000002
1410,2025-01-27,0.0,187.20000000000002
1411,2025-01-06,0.0,820.0
1411,2025-01-13,0.0,197.2
1411,2025-01-20,0.0,197.2
1411,2025-01-27,0.0,197.2
1416,2025-01-06,0.0,268.0
1416,2025-01-13,0.0,246.50000000000003
1416,2025-01-20,0.0,246.50000000000003
1416,2025-01-27,0.0,246.50000000000003
1429,2025-01-06,0.0,134.0
1429,2025-01-13,425.0,439.85
1429,2025-01-20,0.0,14.850000000000001
1429,2025-01-27,0.0,14.850000000000001
1434,2025-01-06,0.0,295.0
1434,2025-01-13,0.0,68.85000000000001
1434,2025-01-20,0.0,513.85
1434,2025-01-27,0.0,68.85000000000001
1438,2025-01-06,0.0,458.0
1438,2025-01-13,0.0,214.50000000000003
1438,2025-01-20,0.0,312.5
1438,2025-01-27,0.0,214.50000000000003
1446,2025-01-06,0.0,561.3333333333334
1446,2025-01-13,0.0,161.70000000000002
1446,2025-01-20,0.0,161.70000000000002
1446,2025-01-27,0.0,161.70000000000002
1447,2025-01-06,203.05,169.05
1447,2025-01-13,0.0,169.05
1447,2025-01-20,0.0,169.05
1447,2025-01-27,0.0,169.05
1451,2025-01-06,0.0,521.0
1451,2025-01-13,0.0,38.75
1451,2025-01-20,0.0,38.75
1451,2025-01-27,0.0,38.75
1455,2025-01-06,0.0,204.0
1455,2025-01-13,224.99999999999997,293.4
1455,2025-01-20,0.0,68.4
1455,2025-01-27,0.0,68.4
1459,2025-01-06,386.7,304.2
1459,2025-01-13,0.0,304.2
1459,2025-01-20,0.0,304.2
1459,2025-01-27,0.0,304.2
1462,2025-01-06,0.0,548.0
1462,2025-01-13,0.0,24.0
1462,2025-01-20,0.0,339.0
1462,2025-01-27,0.0,24.0
1469,2025-01-06,268.1,135.6
1469,2025-01-13,0.0,135.6
1469,2025-01-20,0.0,135.6
1469,2025-01-27,0.0,135.6
1474,2025-01-06,260.3,345.8
1474,2025-01-13,36.69999999999999,345.8
1474,2025-01-20,0.0,457.6
1474,2025-01-27,0.0,345.8
1477,2025-01-06,0.0,371.0
1477,2025-01-13,0.0,75.0
1477,2025-01-20,0.0,226.0
1477,2025-01-27,0.0,75.0
1479,2025-01-06,108.0,157.5
1479,2025-01-13,0.0,157.5
1479,2025-01-20,0.0,157.5
1479,2025-01-27,0.0,157.5
1481,2025-01-06,0.0,499.0
1481,2025-01-13,357.0,478.6
1481,2025-01-20,0.0,121.6
1481,2025-01-27,0.0,121.6
1483,2025-01-06,0.0,594.0
1483,2025-01-13,0.0,12.5
1483,2025-01-20,0.0,376.5
1483,2025-01-27,0.0,12.5
1484,2025-01-06,0.0,147.0
1484,2025-01-13,0.0,64.75
1484,2025-01-20,0.0,64.75
1484,2025-01-27,0.0,64.75
1486,2025-01-06,0.0,552.25
1486,2025-01-13,0.0,248.75
1486,2025-01-20,0.0,248.75
1486,2025-01-27,0.0,248.75
1488,2025-01-06,0.0,140.0
1488,2025-01-13,0.0,110.7
1488,2025-01-20,0.0,110.7
1488,2025-01-27,0.0,110.7
1490,2025-01-06,0.0,518.0
1490,2025-01-13,0.0,355.20000000000005
1490,2025-01-20,0.0,355.20000000000005
1490,2025-01-27,0.0,355.20000000000005
1493,2025-01-06,0.0,337.0
1493,2025-01-13,0.0,121.60000000000001
1493,2025-01-20,0.0,121.60000000000001
1493,2025-01-27,0.0,121.60000000000001
1497,2025-01-06,0.0,692.0
1497,2025-01-13,0.0,169.65
1497,2025-01-20,0.0,169.65
1497,2025-01-27,0.0,169.65
1509,2025-01-06,173.5,182.5
1509,2025-01-13,0.0,182.5
1509,2025-01-20,0.0,182.5
1509,2025-01-27,0.0,204.0
1517,2025-01-06,412.0,333.0
1517,2025-01-13,0.0,333.0
1517,2025-01-20,0.0,333.0
1517,2025-01-27,0.0,333.0
1523,2025-01-06,0.0,432.66666666666663
1523,2025-01-13,0.0,297.0
1523,2025-01-20,0.0,297.0
1523,2025-01-27,0.0,297.0
1524,2025-01-06,96.8,118.8
1524,2025-01-13,0.0,118.8
1524,2025-01-20,0.0,118.8
1524,2025-01-27,0.0,118.8
1530,2025-01-06,0.0,297.0
1530,2025-01-13,0.0,252.65
1530,2025-01-20,0.0,252.65
1530,2025-01-27,0.0,252.65
1531,2025-01-06,222.45,26.45
1531,2025-01-13,255.0,59.0
1531,2025-01-20,0.0,26.45
1531,2025-01-27,0.0,26.45
1535,2025-01-06,94.25,146.25
1535,2025-01-13,0.0,146.25
1535,2025-01-20,0.0,146.25
1535,2025-01-27,0.0,146.25
1539,2025-01-06,365.7,253.2
1539,2025-01-13,451.5,167.4
1539,2025-01-20,451.5,167.4
1539,2025-01-27,0.0,167.4
1543,2025-01-06,0.0,609.0
1543,2025-01-13,0.0,114.7
1543,2025-01-20,0.0,114.7
1543,2025-01-27,0.0,114.7
1544,2025-01-06,0.0,699.5
1544,2025-01-13,0.0,333.0
1544,2025-01-20,0.0,592.5
1544,2025-01-27,0.0,333.0
1547,2025-01-06,0.0,256.0
1547,2025-01-13,0.0,158.2
1547,2025-01-20,0.0,246.2
1547,2025-01-27,0.0,158.2
1549,2025-01-06,0.0,298.0
1549,2025-01-13,0.0,257.05
1549,2025-01-20,0.0,171.05
1549,2025-01-27,0.0,85.05
1550,2025-01-06,0.0,747.0
1550,2025-01-13,218.99999999999997,414.5
1550,2025-01-20,0.0,195.50000000000003
1550,2025-01-27,0.0,195.50000000000003
1551,2025-01-06,0.0,410.0
1551,2025-01-13,0.0,193.2
1551,2025-01-20,0.0,193.2
1551,2025-01-27,0.0,193.2
1555,2025-01-06,0.0,885.0
1555,2025-01-13,56.99999999999997,279.29999999999995
1555,2025-01-20,0.0,222.29999999999998
1555,2025-01-27,0.0,222.29999999999998
1556,2025-01-06,0.0,283.0
1556,2025-01-13,0.0,170.1
1556,2025-01-20,0.0,170.1
1556,2025-01-27,0.0,170.1
1558,2025-01-06,300.8,121.8
1558,2025-01-13,0.0,121.8
1558,2025-01-20,0.0,121.8
1558,2025-01-27,0.0,121.8
1571,2025-01-06,0.0,356.0
1571,2025-01-13,424.0,506.5
1571,2025-01-20,0.0,82.5
1571,2025-01-27,0.0,82.5
1574,2025-01-06,0.0,75.0
1574,2025-01-13,0.0,21.6
1574,2025-01-20,0.0,21.6
1574,2025-01-27,0.0,21.6
1576,2025-01-06,379.3,103.80000000000001
1576,2025-01-13,415.5,67.60000000000001
1576,2025-01-20,415.5,67.60000000000001
1576,2025-01-27,0.0,67.60000000000001
1577,2025-01-06,12.900000000000006,197.4
1577,2025-01-13,0.0,699.5
1577,2025-01-20,0.0,454.9
1577,2025-01-27,0.0,197.4
1578,2025-01-06,602.1,288.6
1578,2025-01-13,0.0,288.6
1578,2025-01-20,0.0,288.6
1578,2025-01-27,0.0,288.6
1580,2025-01-06,83.4,43.4
1580,2025-01-13,294.0,253.99999999999997
1580,2025-01-20,0.0,43.4
1580,2025-01-27,0.0,43.4
1588,2025-01-06,194.60000000000002,156.60000000000002
1588,2025-01-13,0.0,156.60000000000002
1588,2025-01-20,0.0,461.0
1588,2025-01-27,0.0,156.60000000000002
1589,2025-01-06,0.0,510.0
1589,2025-01-13,0.0,80.0
1589,2025-01-20,0.0,468.0
1589,2025-01-27,0.0,80.0
1597,2025-01-06,0.0,603.0
1597,2025-01-13,0.0,55.5
1597,2025-01-20,0.0,246.5
1597,2025-01-27,0.0,55.5
1600,2025-01-06,0.0,336.0
1600,2025-01-13,0.0,170.00000000000003
1600,2025-01-20,0.0,170.00000000000003
1600,2025-01-27,0.0,170.00000000000003
1603,2025-01-06,0.0,103.0
1603,2025-01-13,346.0,443.6
1603,2025-01-20,0.0,97.60000000000001
1603,2025-01-27,0.0,97.60000000000001
1604,2025-01-06,0.0,158.0
1604,2025-01-13,0.0,148.5
1604,2025-01-20,0.0,148.5
1604,2025-01-27,0.0,148.5
1608,2025-01-06,0.0,662.0
1608,2025-01-13,0.0,153.0
1608,2025-01-20,0.0,153.0
1608,2025-01-27,0.0,153.0
1610,2025-01-06,0.0,620.0
1610,2025-01-13,0.0,285.0
1610,2025-01-20,0.0,285.0
1610,2025-01-27,0.0,285.0
1614,2025-01-06,304.4,148.0
1614,2025-01-13,0.0,148.0
1614,2025-01-20,0.0,148.0
1614,2025-01-27,0.0,269.0
1617,2025-01-06,0.0,375.0
1617,2025-01-13,0.0,264.25
1617,2025-01-20,0.0,471.25
1617,2025-01-27,0.0,264.25
1623,2025-01-06,0.0,278.0
1623,2025-01-13,0.0,217.0
1623,2025-01-20,0.0,217.0
1623,2025-01-27,0.0,217.0
1633,2025-01-06,0.0,200.0
1633,2025-01-13,128.00000000000003,259.6
1633,2025-01-20,0.0,131.6
1633,2025-01-27,0.0,131.6
1634,2025-01-06,28.349999999999994,178.35
1634,2025-01-13,0.0,178.35
1634,2025-01-20,0.0,178.35
1634,2025-01-27,0.0,178.35
1643,2025-01-06,0.0,477.0
1643,2025-01-13,0.0,176.4
1643,2025-01-20,0.0,176.4
1643,2025-01-27,0.0,176.4
1647,2025-01-06,531.95,202.95
1647,2025-01-13,0.0,202.95
1647,2025-01-20,0.0,202.95
1647,2025-01-27,0.0,202.95
1648,2025-01-06,72.75,53.75
1648,2025-01-13,0.0,53.75
1648,2025-01-20,0.0,53.75
1648,2025-01-27,0.0,90.5
1651,2025-01-06,0.0,734.0
1651,2025-01-13,0.0,111.15
1651,2025-01-20,0.0,111.15
1651,2025-01-27,0.0,111.15
1652,2025-01-06,0.0,413.0
1652,2025-01-13,411.0,670.0
1652,2025-01-20,0.0,259.0
1652,2025-01-27,0.0,259.0
1654,2025-01-06,0.0,288.5
1654,2025-01-13,0.0,29.700000000000003
1654,2025-01-20,0.0,29.700000000000003
1654,2025-01-27,0.0,29.700000000000003
1658,2025-01-06,0.0,567.5
1658,2025-01-13,0.0,33.35
1658,2025-01-20,0.0,238.85
1658,2025-01-27,0.0,33.35
1665,2025-01-06,287.9,247.9
1665,2025-01-13,0.0,818.0000000000001
1665,2025-01-20,0.0,676.9
1665,2025-01-27,0.0,247.9
1668,2025-01-06,295.2,163.2
1668,2025-01-13,358.00000000000006,226.00000000000006
1668,2025-01-20,0.0,163.2
1668,2025-01-27,0.0,163.2
1669,2025-01-06,45.19999999999999,224.2
1669,2025-01-13,227.99999999999997,41.4
1669,2025-01-20,227.99999999999997,41.4
1669,2025-01-27,0.0,41.4
1677,2025-01-06,0.0,650.0
1677,2025-01-13,0.0,647.15
1677,2025-01-20,0.0,388.15
1677,2025-01-27,0.0,129.15
1678,2025-01-06,0.0,352.0
1678,2025-01-13,0.0,202.95
1678,2025-01-20,0.0,531.95
